Timestamp,FD_ID,IP_Address,Latency,Packet_Loss,Throughput,Status
2024-12-09 13:39:53,15,192.168.1.10,249.05147552490234,0.0,N/A,Acceptable
2024-12-09 13:39:54,48,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:39:54,16,192.168.1.10,249.18503761291504,0.0,N/A,Acceptable
2024-12-09 13:39:56,17,192.168.1.10,249.27220344543457,0.0,N/A,Acceptable
2024-12-09 13:39:56,0,192.168.1.11,138.78884315490723,0.0,N/A,Good
2024-12-09 13:39:57,1,192.168.1.11,138.65704536437988,0.0,N/A,Good
2024-12-09 13:39:58,2,192.168.1.11,138.4754180908203,0.0,N/A,Good
2024-12-09 13:39:58,37,192.168.1.12,875.1267790794373,20.0,N/A,Poor
2024-12-09 13:39:58,3,192.168.1.11,139.1336441040039,0.0,N/A,Good
2024-12-09 13:39:59,18,192.168.1.10,249.55636262893677,20.0,N/A,Acceptable
2024-12-09 13:39:59,4,192.168.1.11,139.0439510345459,0.0,N/A,Good
2024-12-09 13:40:00,5,192.168.1.11,138.334321975708,0.0,N/A,Good
2024-12-09 13:40:00,19,192.168.1.10,249.50566291809082,0.0,N/A,Acceptable
2024-12-09 13:40:01,6,192.168.1.11,137.8758430480957,0.0,N/A,Good
2024-12-09 13:40:01,20,192.168.1.10,250.35524368286133,0.0,N/A,Acceptable
2024-12-09 13:40:01,7,192.168.1.11,138.04283142089844,0.0,N/A,Good
2024-12-09 13:40:02,8,192.168.1.11,137.87474632263184,0.0,N/A,Good
2024-12-09 13:40:02,21,192.168.1.10,249.09095764160156,0.0,N/A,Acceptable
2024-12-09 13:40:03,9,192.168.1.11,138.38214874267578,0.0,N/A,Good
2024-12-09 13:40:03,10,192.168.1.11,138.46821784973145,0.0,N/A,Good
2024-12-09 13:40:04,22,192.168.1.10,249.00059700012207,0.0,N/A,Acceptable
2024-12-09 13:40:04,38,192.168.1.12,875.3371238708496,20.0,N/A,Poor
2024-12-09 13:40:04,11,192.168.1.11,138.44966888427734,0.0,N/A,Good
2024-12-09 13:40:04,49,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:05,12,192.168.1.11,138.4676456451416,0.0,N/A,Good
2024-12-09 13:40:05,23,192.168.1.10,249.10178184509277,0.0,N/A,Acceptable
2024-12-09 13:40:05,13,192.168.1.11,138.92855644226074,0.0,N/A,Good
2024-12-09 13:40:06,14,192.168.1.11,138.13447952270508,0.0,N/A,Good
2024-12-09 13:40:06,24,192.168.1.10,248.9360809326172,0.0,N/A,Acceptable
2024-12-09 13:40:07,25,192.168.1.10,249.44138526916504,0.0,N/A,Acceptable
2024-12-09 13:40:09,26,192.168.1.10,249.18313026428223,0.0,N/A,Acceptable
2024-12-09 13:40:09,39,192.168.1.12,875.2813935279846,20.0,N/A,Poor
2024-12-09 13:40:12,27,192.168.1.10,249.56876039505005,20.0,N/A,Acceptable
2024-12-09 13:40:13,28,192.168.1.10,249.31230545043945,0.0,N/A,Acceptable
2024-12-09 13:40:14,40,192.168.1.12,875.6020069122314,0.0,N/A,Poor
2024-12-09 13:40:14,29,192.168.1.10,249.95646476745605,0.0,N/A,Acceptable
2024-12-09 13:40:14,50,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:17,0,192.168.1.11,138.55571746826172,0.0,N/A,Good
2024-12-09 13:40:18,1,192.168.1.11,138.8082981109619,0.0,N/A,Good
2024-12-09 13:40:18,2,192.168.1.11,138.3713722229004,0.0,N/A,Good
2024-12-09 13:40:19,3,192.168.1.11,138.25511932373047,0.0,N/A,Good
2024-12-09 13:40:19,41,192.168.1.12,875.0638961791992,20.0,N/A,Poor
2024-12-09 13:40:20,4,192.168.1.11,138.59896659851074,0.0,N/A,Good
2024-12-09 13:40:20,5,192.168.1.11,138.81072998046875,0.0,N/A,Good
2024-12-09 13:40:21,6,192.168.1.11,138.50245475769043,0.0,N/A,Good
2024-12-09 13:40:22,7,192.168.1.11,138.91315460205078,0.0,N/A,Good
2024-12-09 13:40:23,8,192.168.1.11,138.12456130981445,0.0,N/A,Good
2024-12-09 13:40:23,9,192.168.1.11,138.2993221282959,0.0,N/A,Good
2024-12-09 13:40:24,42,192.168.1.12,874.8291492462158,0.0,N/A,Poor
2024-12-09 13:40:24,10,192.168.1.11,138.5892391204834,0.0,N/A,Good
2024-12-09 13:40:25,51,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:25,11,192.168.1.11,138.7566089630127,0.0,N/A,Good
2024-12-09 13:40:25,12,192.168.1.11,138.15922737121582,0.0,N/A,Good
2024-12-09 13:40:26,13,192.168.1.11,140.16547203063965,0.0,N/A,Good
2024-12-09 13:40:27,14,192.168.1.11,138.22622299194336,0.0,N/A,Good
2024-12-09 13:40:27,15,192.168.1.10,249.1849660873413,20.0,N/A,Acceptable
2024-12-09 13:40:28,43,192.168.1.12,875.4003047943115,0.0,N/A,Poor
2024-12-09 13:40:29,16,192.168.1.10,251.29799842834473,0.0,N/A,Acceptable
2024-12-09 13:40:32,17,192.168.1.10,250.32228231430054,20.0,N/A,Acceptable
2024-12-09 13:40:32,44,192.168.1.12,875.4690170288086,0.0,N/A,Poor
2024-12-09 13:40:33,18,192.168.1.10,249.5223045349121,0.0,N/A,Acceptable
2024-12-09 13:40:34,19,192.168.1.10,250.25076866149902,0.0,N/A,Acceptable
2024-12-09 13:40:35,52,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:37,20,192.168.1.10,248.82298707962036,20.0,N/A,Acceptable
2024-12-09 13:40:37,0,192.168.1.11,139.01362419128418,0.0,N/A,Good
2024-12-09 13:40:38,1,192.168.1.11,138.71726989746094,0.0,N/A,Good
2024-12-09 13:40:38,21,192.168.1.10,249.36938285827637,0.0,N/A,Acceptable
2024-12-09 13:40:39,2,192.168.1.11,138.64083290100098,0.0,N/A,Good
2024-12-09 13:40:40,3,192.168.1.11,140.15703201293945,0.0,N/A,Good
2024-12-09 13:40:40,22,192.168.1.10,249.56483840942383,0.0,N/A,Acceptable
2024-12-09 13:40:40,4,192.168.1.11,138.74468803405762,0.0,N/A,Good
2024-12-09 13:40:41,23,192.168.1.10,249.05519485473633,0.0,N/A,Acceptable
2024-12-09 13:40:41,5,192.168.1.11,138.74659538269043,0.0,N/A,Good
2024-12-09 13:40:42,6,192.168.1.11,138.5167121887207,0.0,N/A,Good
2024-12-09 13:40:42,24,192.168.1.10,249.00131225585938,0.0,N/A,Acceptable
2024-12-09 13:40:42,7,192.168.1.11,138.60130310058594,0.0,N/A,Good
2024-12-09 13:40:43,8,192.168.1.11,139.15648460388184,0.0,N/A,Good
2024-12-09 13:40:43,25,192.168.1.10,249.29571151733398,0.0,N/A,Acceptable
2024-12-09 13:40:44,9,192.168.1.11,139.91737365722656,0.0,N/A,Good
2024-12-09 13:40:45,10,192.168.1.11,138.63224983215332,0.0,N/A,Good
2024-12-09 13:40:45,53,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:45,11,192.168.1.11,138.80586624145508,0.0,N/A,Good
2024-12-09 13:40:46,12,192.168.1.11,139.19787406921387,0.0,N/A,Good
2024-12-09 13:40:47,13,192.168.1.11,138.0756378173828,0.0,N/A,Good
2024-12-09 13:40:47,30,192.168.1.12,875.4494667053223,0.0,N/A,Poor
2024-12-09 13:40:47,14,192.168.1.11,140.26775360107422,0.0,N/A,Good
2024-12-09 13:40:48,26,192.168.1.10,249.80831146240234,40.0,N/A,Poor
2024-12-09 13:40:49,27,192.168.1.10,249.95098114013672,0.0,N/A,Acceptable
2024-12-09 13:40:51,28,192.168.1.10,249.8713493347168,0.0,N/A,Acceptable
2024-12-09 13:40:54,31,192.168.1.12,875.5465348561605,40.0,N/A,Poor
2024-12-09 13:40:54,29,192.168.1.10,249.50295686721802,20.0,N/A,Acceptable
2024-12-09 13:40:55,54,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:40:58,0,192.168.1.11,138.78207206726074,0.0,N/A,Good
2024-12-09 13:40:59,1,192.168.1.11,138.97933959960938,0.0,N/A,Good
2024-12-09 13:40:59,2,192.168.1.11,138.84615898132324,0.0,N/A,Good
2024-12-09 13:41:00,32,192.168.1.12,875.2346038818359,40.0,N/A,Poor
2024-12-09 13:41:00,3,192.168.1.11,138.6396884918213,0.0,N/A,Good
2024-12-09 13:41:01,4,192.168.1.11,138.78703117370605,0.0,N/A,Good
2024-12-09 13:41:02,5,192.168.1.11,138.55819702148438,0.0,N/A,Good
2024-12-09 13:41:02,6,192.168.1.11,138.9190673828125,0.0,N/A,Good
2024-12-09 13:41:03,7,192.168.1.11,139.0883445739746,0.0,N/A,Good
2024-12-09 13:41:04,8,192.168.1.11,138.86799812316895,0.0,N/A,Good
2024-12-09 13:41:04,9,192.168.1.11,137.62311935424805,0.0,N/A,Good
2024-12-09 13:41:05,55,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:41:05,15,192.168.1.10,249.16906356811523,0.0,N/A,Acceptable
2024-12-09 13:41:05,10,192.168.1.11,139.02673721313477,0.0,N/A,Good
2024-12-09 13:41:06,11,192.168.1.11,138.30456733703613,0.0,N/A,Good
2024-12-09 13:41:06,16,192.168.1.10,249.08647537231445,0.0,N/A,Acceptable
2024-12-09 13:41:07,12,192.168.1.11,138.02638053894043,0.0,N/A,Good
2024-12-09 13:41:07,33,192.168.1.12,875.326951344808,40.0,N/A,Poor
2024-12-09 13:41:07,13,192.168.1.11,138.7333869934082,0.0,N/A,Good
2024-12-09 13:41:07,17,192.168.1.10,249.00903701782227,0.0,N/A,Acceptable
2024-12-09 13:41:08,14,192.168.1.11,138.55891227722168,0.0,N/A,Good
2024-12-09 13:41:09,18,192.168.1.10,249.03326034545898,0.0,N/A,Acceptable
2024-12-09 13:41:10,19,192.168.1.10,249.17144775390625,0.0,N/A,Acceptable
2024-12-09 13:41:11,34,192.168.1.12,875.4855155944824,0.0,N/A,Poor
2024-12-09 13:41:13,20,192.168.1.10,249.63867664337158,20.0,N/A,Acceptable
2024-12-09 13:41:14,21,192.168.1.10,249.7753620147705,0.0,N/A,Acceptable
2024-12-09 13:41:15,56,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:41:16,22,192.168.1.10,249.7744083404541,0.0,N/A,Acceptable
2024-12-09 13:41:17,35,192.168.1.12,875.3432631492615,20.0,N/A,Poor
2024-12-09 13:41:19,23,192.168.1.10,251.24073028564453,20.0,N/A,Acceptable
2024-12-09 13:41:19,0,192.168.1.11,138.35177421569824,0.0,N/A,Good
2024-12-09 13:41:19,1,192.168.1.11,138.63754272460938,0.0,N/A,Good
2024-12-09 13:41:20,24,192.168.1.10,249.6950626373291,0.0,N/A,Acceptable
2024-12-09 13:41:20,2,192.168.1.11,138.7185573577881,0.0,N/A,Good
2024-12-09 13:41:21,3,192.168.1.11,138.55690956115723,0.0,N/A,Good
2024-12-09 13:41:21,25,192.168.1.10,249.60193634033203,0.0,N/A,Acceptable
2024-12-09 13:41:21,36,192.168.1.12,875.1498699188232,0.0,N/A,Poor
2024-12-09 13:41:21,4,192.168.1.11,138.93842697143555,0.0,N/A,Good
2024-12-09 13:41:22,5,192.168.1.11,138.7068271636963,0.0,N/A,Good
2024-12-09 13:41:22,26,192.168.1.10,248.9708423614502,0.0,N/A,Acceptable
2024-12-09 13:41:23,6,192.168.1.11,138.42196464538574,0.0,N/A,Good
2024-12-09 13:41:24,7,192.168.1.11,138.77906799316406,0.0,N/A,Good
2024-12-09 13:41:24,27,192.168.1.10,249.07755851745605,0.0,N/A,Acceptable
2024-12-09 13:41:24,8,192.168.1.11,138.8291358947754,0.0,N/A,Good
2024-12-09 13:41:25,28,192.168.1.10,249.15356636047363,0.0,N/A,Acceptable
2024-12-09 13:41:25,57,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:41:25,9,192.168.1.11,138.21935653686523,0.0,N/A,Good
2024-12-09 13:41:25,37,192.168.1.12,875.2372741699219,0.0,N/A,Poor
2024-12-09 13:41:26,10,192.168.1.11,138.37270736694336,0.0,N/A,Good
2024-12-09 13:41:26,29,192.168.1.10,249.4204044342041,0.0,N/A,Acceptable
2024-12-09 13:41:26,11,192.168.1.11,138.85831832885742,0.0,N/A,Good
2024-12-09 13:41:27,12,192.168.1.11,138.89703750610352,0.0,N/A,Good
2024-12-09 13:41:28,13,192.168.1.11,138.60864639282227,0.0,N/A,Good
2024-12-09 13:41:29,14,192.168.1.11,138.1711483001709,0.0,N/A,Good
2024-12-09 13:41:31,38,192.168.1.12,875.2896785736084,20.0,N/A,Poor
2024-12-09 13:41:35,58,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:41:35,39,192.168.1.12,875.5215644836426,0.0,N/A,Poor
2024-12-09 13:41:37,15,192.168.1.10,249.9478816986084,0.0,N/A,Acceptable
2024-12-09 13:41:39,16,192.168.1.10,249.5471477508545,0.0,N/A,Acceptable
2024-12-09 13:41:39,0,192.168.1.11,138.7448787689209,0.0,N/A,Good
2024-12-09 13:41:40,17,192.168.1.10,249.59821701049805,0.0,N/A,Acceptable
2024-12-09 13:41:40,1,192.168.1.11,138.86394500732422,0.0,N/A,Good
2024-12-09 13:41:41,2,192.168.1.11,138.28387260437012,0.0,N/A,Good
2024-12-09 13:41:41,3,192.168.1.11,139.05482292175293,0.0,N/A,Good
2024-12-09 13:41:42,4,192.168.1.11,138.82598876953125,0.0,N/A,Good
2024-12-09 13:41:42,40,192.168.1.12,875.1209576924642,40.0,N/A,Poor
2024-12-09 13:41:43,5,192.168.1.11,138.77758979797363,0.0,N/A,Good
2024-12-09 13:41:43,18,192.168.1.10,248.72535467147827,20.0,N/A,Acceptable
2024-12-09 13:41:43,6,192.168.1.11,139.03875350952148,0.0,N/A,Good
2024-12-09 13:41:44,19,192.168.1.10,249.18169975280762,0.0,N/A,Acceptable
2024-12-09 13:41:44,7,192.168.1.11,138.36541175842285,0.0,N/A,Good
2024-12-09 13:41:45,8,192.168.1.11,138.6972427368164,0.0,N/A,Good
2024-12-09 13:41:45,59,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:41:45,20,192.168.1.10,249.42879676818848,0.0,N/A,Acceptable
2024-12-09 13:41:46,9,192.168.1.11,138.42401504516602,0.0,N/A,Good
2024-12-09 13:41:46,10,192.168.1.11,138.91196250915527,0.0,N/A,Good
2024-12-09 13:41:47,21,192.168.1.10,249.08828735351562,0.0,N/A,Acceptable
2024-12-09 13:41:47,11,192.168.1.11,138.39850425720215,0.0,N/A,Good
2024-12-09 13:41:48,41,192.168.1.12,875.1471638679504,20.0,N/A,Poor
2024-12-09 13:41:48,12,192.168.1.11,138.83686065673828,0.0,N/A,Good
2024-12-09 13:41:48,22,192.168.1.10,249.06549453735352,0.0,N/A,Acceptable
2024-12-09 13:41:48,13,192.168.1.11,138.2887363433838,0.0,N/A,Good
2024-12-09 13:41:49,14,192.168.1.11,138.51518630981445,0.0,N/A,Good
2024-12-09 13:41:49,23,192.168.1.10,249.40896034240723,0.0,N/A,Acceptable
2024-12-09 13:41:52,24,192.168.1.10,249.63724613189697,20.0,N/A,Acceptable
2024-12-09 13:41:53,25,192.168.1.10,249.26180839538574,0.0,N/A,Acceptable
2024-12-09 13:41:54,42,192.168.1.12,876.0789235432943,40.0,N/A,Poor
2024-12-09 13:41:55,26,192.168.1.10,249.22966957092285,0.0,N/A,Acceptable
2024-12-09 13:41:58,27,192.168.1.10,253.20392847061157,20.0,N/A,Acceptable
2024-12-09 13:41:59,28,192.168.1.10,261.5983486175537,0.0,N/A,Acceptable
2024-12-09 13:42:00,43,192.168.1.12,890.1175260543823,20.0,N/A,Poor
2024-12-09 13:42:00,0,192.168.1.11,138.9566421508789,0.0,N/A,Good
2024-12-09 13:42:00,29,192.168.1.10,248.94304275512695,0.0,N/A,Acceptable
2024-12-09 13:42:01,1,192.168.1.11,138.2822036743164,0.0,N/A,Good
2024-12-09 13:42:01,2,192.168.1.11,138.98401260375977,0.0,N/A,Good
2024-12-09 13:42:02,3,192.168.1.11,139.40773010253906,0.0,N/A,Good
2024-12-09 13:42:03,4,192.168.1.11,138.87171745300293,0.0,N/A,Good
2024-12-09 13:42:03,5,192.168.1.11,138.92898559570312,0.0,N/A,Good
2024-12-09 13:42:04,6,192.168.1.11,138.6523723602295,0.0,N/A,Good
2024-12-09 13:42:05,7,192.168.1.11,139.0791416168213,0.0,N/A,Good
2024-12-09 13:42:05,45,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:05,44,192.168.1.12,875.1330971717834,20.0,N/A,Poor
2024-12-09 13:42:05,8,192.168.1.11,138.40370178222656,0.0,N/A,Good
2024-12-09 13:42:06,9,192.168.1.11,138.71827125549316,0.0,N/A,Good
2024-12-09 13:42:07,10,192.168.1.11,138.83419036865234,0.0,N/A,Good
2024-12-09 13:42:08,11,192.168.1.11,138.58952522277832,0.0,N/A,Good
2024-12-09 13:42:08,12,192.168.1.11,138.48581314086914,0.0,N/A,Good
2024-12-09 13:42:09,13,192.168.1.11,138.53144645690918,0.0,N/A,Good
2024-12-09 13:42:10,14,192.168.1.11,138.94476890563965,0.0,N/A,Good
2024-12-09 13:42:12,15,192.168.1.10,249.7509002685547,0.0,N/A,Acceptable
2024-12-09 13:42:15,16,192.168.1.10,249.78452920913696,20.0,N/A,Acceptable
2024-12-09 13:42:15,46,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:16,17,192.168.1.10,249.34473037719727,0.0,N/A,Acceptable
2024-12-09 13:42:17,18,192.168.1.10,249.58977699279785,0.0,N/A,Acceptable
2024-12-09 13:42:18,19,192.168.1.10,248.84586334228516,0.0,N/A,Acceptable
2024-12-09 13:42:20,20,192.168.1.10,249.21808242797852,0.0,N/A,Acceptable
2024-12-09 13:42:20,0,192.168.1.11,138.67568969726562,0.0,N/A,Good
2024-12-09 13:42:21,30,192.168.1.12,875.0389218330383,20.0,N/A,Poor
2024-12-09 13:42:21,21,192.168.1.10,249.0035057067871,0.0,N/A,Acceptable
2024-12-09 13:42:21,1,192.168.1.11,138.95807266235352,0.0,N/A,Good
2024-12-09 13:42:22,2,192.168.1.11,138.4885311126709,0.0,N/A,Good
2024-12-09 13:42:22,22,192.168.1.10,249.13835525512695,0.0,N/A,Acceptable
2024-12-09 13:42:22,3,192.168.1.11,138.6685848236084,0.0,N/A,Good
2024-12-09 13:42:23,4,192.168.1.11,138.29364776611328,0.0,N/A,Good
2024-12-09 13:42:23,23,192.168.1.10,249.11136627197266,0.0,N/A,Acceptable
2024-12-09 13:42:24,5,192.168.1.11,138.89660835266113,0.0,N/A,Good
2024-12-09 13:42:25,6,192.168.1.11,138.7603759765625,0.0,N/A,Good
2024-12-09 13:42:25,24,192.168.1.10,248.93369674682617,0.0,N/A,Acceptable
2024-12-09 13:42:25,47,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:25,31,192.168.1.12,875.0247955322266,0.0,N/A,Poor
2024-12-09 13:42:25,7,192.168.1.11,138.58323097229004,0.0,N/A,Good
2024-12-09 13:42:26,25,192.168.1.10,249.02496337890625,0.0,N/A,Acceptable
2024-12-09 13:42:26,8,192.168.1.11,138.9200210571289,0.0,N/A,Good
2024-12-09 13:42:27,9,192.168.1.11,138.19289207458496,0.0,N/A,Good
2024-12-09 13:42:27,10,192.168.1.11,140.20347595214844,0.0,N/A,Good
2024-12-09 13:42:28,11,192.168.1.11,138.67626190185547,0.0,N/A,Good
2024-12-09 13:42:29,12,192.168.1.11,139.11638259887695,0.0,N/A,Good
2024-12-09 13:42:29,26,192.168.1.10,249.37623739242554,20.0,N/A,Acceptable
2024-12-09 13:42:30,13,192.168.1.11,138.6524200439453,0.0,N/A,Good
2024-12-09 13:42:30,32,192.168.1.12,874.7763633728027,0.0,N/A,Poor
2024-12-09 13:42:30,14,192.168.1.11,138.48562240600586,0.0,N/A,Good
2024-12-09 13:42:32,27,192.168.1.10,249.3075132369995,20.0,N/A,Acceptable
2024-12-09 13:42:34,33,192.168.1.12,875.8328914642334,0.0,N/A,Poor
2024-12-09 13:42:35,28,192.168.1.10,249.45563077926636,20.0,N/A,Acceptable
2024-12-09 13:42:35,48,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:38,34,192.168.1.12,875.5630970001221,0.0,N/A,Poor
2024-12-09 13:42:40,29,192.168.1.10,249.0535577138265,40.0,N/A,Poor
2024-12-09 13:42:41,0,192.168.1.11,138.995361328125,0.0,N/A,Good
2024-12-09 13:42:42,1,192.168.1.11,139.00504112243652,0.0,N/A,Good
2024-12-09 13:42:42,2,192.168.1.11,138.6429786682129,0.0,N/A,Good
2024-12-09 13:42:43,3,192.168.1.11,139.00794982910156,0.0,N/A,Good
2024-12-09 13:42:44,4,192.168.1.11,138.90299797058105,0.0,N/A,Good
2024-12-09 13:42:44,35,192.168.1.12,875.1168251037598,20.0,N/A,Poor
2024-12-09 13:42:45,5,192.168.1.11,138.97972106933594,0.0,N/A,Good
2024-12-09 13:42:45,6,192.168.1.11,138.98215293884277,0.0,N/A,Good
2024-12-09 13:42:45,49,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:46,7,192.168.1.11,139.56189155578613,0.0,N/A,Good
2024-12-09 13:42:47,8,192.168.1.11,138.58942985534668,0.0,N/A,Good
2024-12-09 13:42:47,9,192.168.1.11,138.68975639343262,0.0,N/A,Good
2024-12-09 13:42:48,10,192.168.1.11,138.94505500793457,0.0,N/A,Good
2024-12-09 13:42:48,36,192.168.1.12,876.3511657714844,0.0,N/A,Poor
2024-12-09 13:42:49,11,192.168.1.11,138.75985145568848,0.0,N/A,Good
2024-12-09 13:42:49,12,192.168.1.11,138.7889862060547,0.0,N/A,Good
2024-12-09 13:42:50,13,192.168.1.11,138.557767868042,0.0,N/A,Good
2024-12-09 13:42:51,14,192.168.1.11,138.13185691833496,0.0,N/A,Good
2024-12-09 13:42:51,15,192.168.1.10,249.43242073059082,0.0,N/A,Acceptable
2024-12-09 13:42:53,37,192.168.1.12,875.462818145752,0.0,N/A,Poor
2024-12-09 13:42:55,50,192.168.5.23,N/A,100.0,N/A,Unavailable
2024-12-09 13:42:56,16,192.168.1.10,249.51585133870444,40.0,N/A,Poor
2024-12-09 13:42:57,17,192.168.1.10,249.8960018157959,0.0,N/A,Acceptable
2024-12-09 13:42:58,18,192.168.1.10,249.77073669433594,0.0,N/A,Acceptable
2024-12-09 13:42:59,38,192.168.1.12,874.8631477355957,40.0,N/A,Poor
2024-12-09 13:43:00,19,192.168.1.10,249.5954990386963,0.0,N/A,Acceptable
2024-12-09 13:43:01,20,192.168.1.10,249.662446975708,0.0,N/A,Acceptable
2024-12-09 13:43:02,0,192.168.1.11,138.70959281921387,0.0,N/A,Good
2024-12-09 13:43:02,21,192.168.1.10,249.38435554504395,0.0,N/A,Acceptable
2024-12-09 13:43:02,1,192.168.1.11,138.73395919799805,0.0,N/A,Good
